tweet,is_retweet,retweeted,mentioned,hashtags,clean_tweet
"RT @thevivafrei: Coward @JustinTrudeau in hiding, worrying about Ukraine’s “territorial integrity” while simultaneously violating Canadians…",True,['@thevivafrei'],['@JustinTrudeau'],[], coward hide worri ukrain territori integr simultan violat canadian 
RT @mikegalsworthy: Chicken Kiev. 🐔  https://t.co/GiiVriN14K,True,['@mikegalsworthy'],[],[], chicken kiev 🐔 
RT @SwissAmbURC: What a telling map! #Ukraine 🇺🇦 is indeed a vast country with enormous resources. Natural resources + skilled labour force…,True,['@SwissAmbURC'],[],['#Ukraine'], tell map ukrain 🇺🇦 inde vast countri enorm resourc natur resourc skill labour forc 
"RT @thevivafrei: Coward @JustinTrudeau in hiding, worrying about Ukraine’s “territorial integrity” while simultaneously violating Canadians…",True,['@thevivafrei'],['@JustinTrudeau'],[], coward hide worri ukrain territori integr simultan violat canadian 
"RT @goldenhathi: @ruthbenghiat Our European history is pretty messy, but nothing is forever. The Crimea as part of Ukraine was a mistake of…",True,['@goldenhathi'],['@ruthbenghiat'],[], european histori pretti messi noth forev crimea part ukrain mistak 
RT @1bigJawBone: Imagine your children getting sent to die for Ukraine when our border is wide open.,True,[],[],[],rt bigjawbon imagin children get sent die ukrain border wide open 
RT @My_corner_table: Russia accuses US of 'whipping up hysteria' over Ukraine and wanting to make 'heroes out of people who fought on Hitle…,True,['@My_corner_table'],[],[], russia accus us whip hysteria ukrain want make hero peopl fought hitl 
"RT @EUatUN: EU Ambassadors support the SG’s 2nd term priorities, full use of his convening power and his role in protecting the #UNCharter.…",True,['@EUatUN'],[],['#UNCharter'], eu ambassador support sg nd term prioriti full use conven power role protect unchart 
This is my prediction on how far Russia will expand before declaring war on a NATO member is they do wish to expand… https://t.co/9wxnZf2ACk,False,[],[],[],predict far russia expand declar war nato member wish expand 
"RT @MrStache9: Parliamentary debate on Ukraine now. Our #PartTimePM is so fake, he's hiding somewhere and you can see his eyes moving back…",True,['@MrStache9'],[],['#PartTimePM'], parliamentari debat ukrain parttimepm fake hide somewher see eye move back 
"Talks to stave off the threat of war in Eastern Europe have moved to the United Nations Security Council, but Russi… https://t.co/jTk5fdypom",False,[],[],[],talk stave threat war eastern europ move unit nation secur council russi 
"RT @EUatUN: EU Ambassadors support the SG’s 2nd term priorities, full use of his convening power and his role in protecting the #UNCharter.…",True,['@EUatUN'],[],['#UNCharter'], eu ambassador support sg nd term prioriti full use conven power role protect unchart 
@rpsaf @jollymartian Presume the Met police report will take exactly 3 days longer than it takes Russia to invade Ukraine..,False,[],"['@rpsaf', '@jollymartian']",[], presum met polic report take exactli  day longer take russia invad ukrain 
"RT @thevivafrei: Coward @JustinTrudeau in hiding, worrying about Ukraine’s “territorial integrity” while simultaneously violating Canadians…",True,['@thevivafrei'],['@JustinTrudeau'],[], coward hide worri ukrain territori integr simultan violat canadian 
RT @Haggis_UK: Alastair Campbell - We're seeing somebody at the top of our political system who literally only has one concern in the world…,True,['@Haggis_UK'],[],[], alastair campbel see somebodi top polit system liter one concern world 
"RT @visegrad24: Poland announced today it will provide Ukraine with ammunition and air defense weapons, but later said that it’s sending hu…",True,['@visegrad24'],[],[], poland announc today provid ukrain ammunit air defens weapon later said send hu 
"Open SmartNews and read ""China will impede vital US strategy to stop Ukraine-Russia conflict: Former defense offici… https://t.co/M6usYK3Zop",False,[],[],[],open smartnew read china imped vital us strategi stop ukrain russia conflict former defens offici 
"RT @27khv: Speaking at a United Nations Security Council meeting today, Russia’s permanent representative to the parent body in New York, V…",True,[],[],[],rt khv speak unit nation secur council meet today russia perman repres parent bodi new york v 
"RT @SamRamani2: #Russia 🇷🇺 and #India 🇮🇳 are holding talks about the situation in #Ukraine 🇺🇦 

India called for an immediate de-escalation…",True,['@SamRamani2'],[],"['#Russia', '#India', '#Ukraine']", russia 🇷🇺 india 🇮🇳 hold talk situat ukrain 🇺🇦 india call immedi de escal 
RT @BHheadlines: 🔥🔥𝗕𝗥𝗘𝗔𝗞𝗜𝗡𝗚⎜ Russia responds to US proposal to de-escalate Ukraine crisis: A State Department official declined to offer de…,True,['@BHheadlines'],[],[], break russia respond us propos de escal ukrain crisi state depart offici declin offer de 
"RT @mog7546: Kremlin Freaks at Plan to Seize Russian Oligarchs’ London Properties Over Ukraine

Britain appears to have zeroed in on the Kr…",True,['@mog7546'],[],[], kremlin freak plan seiz russian oligarch london properti ukrain britain appear zero kr 
Canada would still have a seat at the the UN Security Council to discuss the Ukraine/Russia crisis with other world… https://t.co/zktVSkL2jn,False,[],[],[],canada would still seat un secur council discuss ukrain russia crisi world 
RT @JustinTrudeau: Members of Parliament are meeting to discuss the situation in and around Ukraine. I’m joining them virtually to speak ab…,True,['@JustinTrudeau'],[],[], member parliament meet discuss situat around ukrain join virtual speak ab 
@artistresistguy Ukraine,False,[],['@artistresistguy'],[], ukrain
@KimSengupta07 Now THATS going to sort the Russia/Ukraine issue out in a few vodkas!,False,[],['@KimSengupta07'],[], that go sort russia ukrain issu vodka 
"RT @thevivafrei: Coward @JustinTrudeau in hiding, worrying about Ukraine’s “territorial integrity” while simultaneously violating Canadians…",True,['@thevivafrei'],['@JustinTrudeau'],[], coward hide worri ukrain territori integr simultan violat canadian 
RT @MarketRebels: US State Department says Russia has delivered a written response regarding Ukraine,True,['@MarketRebels'],[],[], us state depart say russia deliv written respons regard ukrain
"RT @elisled2: Liz Truss just tested positive for not accompanying Johnson to Ukraine (or wherever)
She sat unmasked on the front bench so m…",True,['@elisled2'],[],[], liz truss test posit accompani johnson ukrain wherev sat unmask front bench 
"RT @Reuters: ‘Russia's actions strike at the very heart of the U.N. Charter,’ U.S. ambassador to the United Nations Linda Thomas Greenfield…",True,['@Reuters'],[],[], ‘russia action strike heart u n charter u ambassador unit nation linda thoma greenfield 
RT @JustinTrudeau: Members of Parliament are meeting to discuss the situation in and around Ukraine. I’m joining them virtually to speak ab…,True,['@JustinTrudeau'],[],[], member parliament meet discuss situat around ukrain join virtual speak ab 
"@LogannGames NOOOOOOOUU We CanT SeNd Help To UkrAine, we Sneed Da HecKIng RusKy GASERINOOOOO.

-The krauts.",False,[],['@LogannGames'],[], nooooooouu cant send help ukrain sneed da heck ruski gaserinooooo kraut 
Bozo said that he had to prioritise Ukraine over all of this . Its a lie either way . I’m guessing that Putin doesn… https://t.co/z6HZ7YkrcL,False,[],[],[],bozo said prioritis ukrain lie either way guess putin 
U.N. Security Council Meets over Russia-Ukraine Tensions as Ukraine Calls Out Western “Panic” https://t.co/AZUSWeIlX0 via @democracynow,False,[],['@democracynow'],[],u n secur council meet russia ukrain tension ukrain call western panic via 
"RT @ukraine_world: According to Ukrainian Interior Minister Monastyrksiy, paid violent mass riots were to be held in Sumy, Chernihiv, Polta…",True,['@ukraine_world'],[],[], accord ukrainian interior minist monastyrksiy paid violent mass riot held sumi chernihiv polta 
"RT @OperatingGhost: Border Security: ""What's the purpose of your travel to Ukraine""
The intellectual: ""I'm a travelling musician, I'm here…",True,['@OperatingGhost'],[],[], border secur purpos travel ukrain intellectu travel musician 
"@free_hot_teens

@Piedad16401918

-

@Piedad16401918-

 @Piedad16401918
 ukraine",False,[],"['@free_hot_teens', '@Piedad16401918', '@Piedad16401918-', '@Piedad16401918']",[], ukrain
RT @apmassaro3: “Britain appears to have zeroed in on the Kremlin’s sore point with a potential plan to seize London properties belonging t…,True,['@apmassaro3'],[],[], britain appear zero kremlin sore point potenti plan seiz london properti belong 
"RT @ClintEhrlich: The Daily Express has a new article about the Skyfall cruise missile. 

I, @ClintEhrlich, am the source. 

But I need to…",True,['@ClintEhrlich'],['@ClintEhrlich'],[], daili express new articl skyfal cruis missil sourc need 
We’re so concerned about the sacred Eastern border of Ukraine but super content w China refusing to allow investiga… https://t.co/xgnWZsyMj7,False,[],[],[],concern sacr eastern border ukrain super content w china refus allow investiga 
RT @MarketRebels: US State Department says Russia has delivered a written response regarding Ukraine,True,['@MarketRebels'],[],[], us state depart say russia deliv written respons regard ukrain
RT @theragex: 🇺🇸⚡️🇷🇺#BREAKING: The Russian government has sent a written response to a U.S. proposal aimed at deescalating the Ukraine cris…,True,['@theragex'],[],['#BREAKING'], 🇺🇸⚡️🇷🇺 break russian govern sent written respons u propos aim deescal ukrain cri 
"#Russia #Ukraine 

After a mud-slinging UN debate, @SecBlinken to Speak w/ Russian Counterpart Sergey Lavrov Tuesda… https://t.co/19ClTIu7Oy",False,[],['@SecBlinken'],"['#Russia', '#Ukraine']", russia ukrain mud sling un debat speak w russian counterpart sergey lavrov tuesda 
Boris Johnson visits Ukraine for talks as Russian invasion fears rise https://t.co/GLjEq7zcCp,False,[],[],[],bori johnson visit ukrain talk russian invas fear rise 
RT @sueq313: SO SICK OF HEARING ABOUT THE RUSSIAN INVASION OF UKRAINE! WHAT ABOUT THE INVASION ON OUR SOUTHERN BORDER!!NOBODYS TALKING ABOU…,True,['@sueq313'],[],[], sick hear russian invas ukrain invas southern border nobodi talk abou 
"RT @stevenchase: “If you understand what people are prone to believe you don’t need elaborate lies."" Moscow has ramped up disinformation ca…",True,['@stevenchase'],[],[], understand peopl prone believ need elabor lie moscow ramp disinform ca 
"RT @anneapplebaum: For everybody asking why there can't be a ""sphere of neutrality"" between NATO and Russia, please remember: 
There IS a ""…",True,['@anneapplebaum'],[],[], everybodi ask sphere neutral nato russia pleas rememb 
"RT @NoYardstick: To be honest, cleaning up the UK's act on dirty money (of any kind, not just Russian) really shouldn't depend on whether o…",True,['@NoYardstick'],[],[], honest clean uk act dirti money kind russian realli depend whether 
"With the retirement of the German leader Angela Merkel, Mr. Macron has sought to position himself as Europe’s chief… https://t.co/7H4bkAkWzn",False,[],[],[],retir german leader angela merkel mr macron sought posit europ chief 
"RT @davidkersten: @Tom_Fowdy At the moment, the US is trying to work the crowbar on Russia through Ukraine but, like Taiwan, it will come t…",True,['@davidkersten'],['@Tom_Fowdy'],[], moment us tri work crowbar russia ukrain like taiwan come 
"RT @stephensemler: A bill pushed by Democratic leadership would send another $500 million in weapons to Ukraine, pushing total US military…",True,['@stephensemler'],[],[], bill push democrat leadership would send anoth  million weapon ukrain push total us militari 
"RT @CawthornforNC: Maybe if our southern border identified as Ukraine's border, our leaders would care about protecting it.",True,['@CawthornforNC'],[],[], mayb southern border identifi ukrain border leader would care protect 
"RT @Reuters: Ukraine's envoy to the U.N. Sergiy Kyslytsya told the UNSC that Russia has amassed about 130,000 troops near his nation's bord…",True,['@Reuters'],[],[], ukrain envoy u n sergiy kyslytsya told unsc russia amass   troop near nation bord 
Congress works to pass bipartisan ‘mother of all sanctions’ bill to cripple Russian economy as Ukraine invasion loo… https://t.co/STZEpMbwDZ,False,[],[],[],congress work pass bipartisan ‘mother sanction bill crippl russian economi ukrain invas loo 
RT @mikegalsworthy: Chicken Kiev. 🐔  https://t.co/GiiVriN14K,True,['@mikegalsworthy'],[],[], chicken kiev 🐔 
RT @desiliberty: @Cernovich Had no clue about it till I chanced upon the memorial in Ukraine last year https://t.co/v3cSnnn2Gs,True,['@desiliberty'],['@Cernovich'],[], clue till chanc upon memori ukrain last year 
